5.882516573996020570e-01 7.837586792560500282e-01
7.553949286206512737e-01 7.049715286679829607e-01
7.251284447205200712e-01 7.131662892656925878e-01
7.366315303620917243e-01 6.925660723878903635e-01
7.449136317736236856e-01 6.118591086313119876e-01
7.444510561843801222e-01 5.458346249914350912e-01
7.406690810580537354e-01 5.511938830747341589e-01
7.482057369015093773e-01 5.527070241510190218e-01
7.496040484787462876e-01 5.523937144853550141e-01
7.445230792513664042e-01 5.574416347034440999e-01
7.459964803233216646e-01 5.694147944823151342e-01
7.513065514004778622e-01 5.775882693976104321e-01
7.461433811905479052e-01 5.797933173737291890e-01
7.449468015452274106e-01 5.875154819595467259e-01
7.440705161233278631e-01 6.025142928368568684e-01
7.367001562013679727e-01 6.088706881896910339e-01
7.358622498066801354e-01 6.058674619777651982e-01
7.410837372736370776e-01 6.066317352375572014e-01
7.416325816864446363e-01 6.244552131248214399e-01
7.357208150313370165e-01 6.186599497569136297e-01
7.315786656844963654e-01 6.342350571350384714e-01
7.276910763597105314e-01 6.401475003892784787e-01
7.268926101354229452e-01 6.411412978317138078e-01
7.273595041316910370e-01 6.532085541896645031e-01
7.281906305082173070e-01 6.554291648320583752e-01
7.192907486960614660e-01 6.675660535683868302e-01
7.171879927325144344e-01 6.736140252987783406e-01
7.148278393260935060e-01 6.902275319674628928e-01
7.095799708448660148e-01 6.871505860146760458e-01
7.094535191121079665e-01 6.840851524300897157e-01
7.058863724226577263e-01 6.867061954654131162e-01
7.023092272235557099e-01 6.859302845616530586e-01
7.025025831773786811e-01 6.926133963184483155e-01
6.970835318562664806e-01 6.952506346052683694e-01
6.919847989259997334e-01 6.919381404066404784e-01
6.907817309736350442e-01 7.157250413515070520e-01
6.908819667272372289e-01 7.161945466358360379e-01
6.845838004266600052e-01 7.317848475399867381e-01
6.806722387664447815e-01 7.346889570848225137e-01
6.799215229712072261e-01 7.237513616389996685e-01
6.748439078916296241e-01 7.145627274761873204e-01
6.722412291475443613e-01 7.199409586780637360e-01
6.678234169358636674e-01 7.283727335231298117e-01
6.658200810149940141e-01 7.213810195717035301e-01
6.612170632617295762e-01 7.410363454097457225e-01
6.568941897021656207e-01 7.337956762384209020e-01
6.500221880182617262e-01 7.506080810936230918e-01
6.459814119155287138e-01 7.519997648880984986e-01
6.425367949882460072e-01 7.472397459850826928e-01
6.405937736586752029e-01 7.467243530960583353e-01
6.387575923755921536e-01 7.450820135436845293e-01
6.347499107688507891e-01 7.477988531247201642e-01
6.310610498509828803e-01 7.485494465250825957e-01
6.310610498509828803e-01 7.485494465250825957e-01
6.310610498509828803e-01 7.485494465250825957e-01
6.033331270868970142e-01 7.411355071001430872e-01
6.007357845244148953e-01 7.451760296868850109e-01
6.020556721485156304e-01 7.456044243794417437e-01
5.957468061263163639e-01 7.438936641679636530e-01
5.899685839200778936e-01 7.422378772828374105e-01
5.862793781586075337e-01 7.404904902606920247e-01
5.831932424428062367e-01 7.390789185071554579e-01
