1.000000000000000000e+00 -7.337927451780469970e-03 -1.414137413790278019e+00 2.201299213130261667e-02 1.413908976242295612e+00 -4.594528836853084552e-02 3.371431927994124832e-04 6.497295126932275955e-02 -1.011393271326899287e-03 -6.496245564030650455e-02 -1.411228200643533714e+00 1.035549015422894577e-02 1.995670597925954581e+00 -3.106535527623846202e-02 -1.995348220416156115e+00 1.376418868986254707e-01 -1.010006180388286698e-03 -1.946445419680361832e-01 3.029909773237087108e-03 1.946130993928933961e-01 1.402284719470104912e+00 -1.028986353821195916e-02 -1.983023286589079559e+00 3.086848249554131896e-02 1.982702952106190963e+00
1.000000000000000000e+00 -7.343590570048710159e-03 -1.414137296162720103e+00 2.202997965369232064e-02 1.413908505757437872e+00 -4.595044291973186812e-02 3.374412685057376197e-04 6.498023510738273889e-02 -1.012287410162897522e-03 -6.496972208510540248e-02 -1.411227530719508128e+00 1.036347718299104881e-02 1.995669484562156093e+00 -3.108931377710087013e-02 -1.995346609243694225e+00 1.376572852509759526e-01 -1.010898829070263055e-03 -1.946663011601041660e-01 3.032587454841375284e-03 1.946348064885881357e-01 1.402282045432028168e+00 -1.029778519023986580e-02 -1.983019340185091517e+00 3.089224488418035319e-02 1.982698511508540928e+00
1.000000000000000000e+00 -7.378409090219723021e-03 -1.414136567825467372e+00 2.213442378743903094e-02 1.413905592567782366e+00 -4.598267908041253627e-02 3.392812816109494370e-04 6.502578792683270936e-02 -1.017806897778782962e-03 -6.501516692360802263e-02 -1.411223336670666795e+00 1.041258280103067070e-02 1.995662525760822703e+00 -3.123661450891779268e-02 -1.995336568105469111e+00 1.377535844864163084e-01 -1.016409064113795238e-03 -1.948023810297921654e-01 3.049116507428147830e-03 1.947705629356969170e-01 1.402265304733063545e+00 -1.034648589547384340e-02 -1.982994645240543141e+00 3.103833099016484534e-02 1.982670756724220995e+00
1.000000000000000000e+00 -7.484783336972906237e-03 -1.414134284724989366e+00 2.245350976585638869e-02 1.413896460692177781e+00 -4.608215107672113120e-02 3.449483585054844998e-04 6.516634903463290607e-02 -1.034806343688972775e-03 -6.515538744128292203e-02 -1.411210344244754777e+00 1.056259930244559178e-02 1.995640930848672889e+00 -3.168661214631848799e-02 -1.995305311394269365e+00 1.380507277232630448e-01 -1.033379684780707901e-03 -1.952222649633641172e-01 3.100023023464512813e-03 1.951894267590466581e-01 1.402213445856968832e+00 -1.049524640318171345e-02 -1.982918108662351075e+00 3.148456101262959994e-02 1.982584629726640069e+00
1.000000000000000000e+00 -7.717533819167424376e-03 -1.414128984419997348e+00 2.315167050705114332e-02 1.413875260854701388e+00 -4.630078763075340387e-02 3.575581990435929220e-04 6.547528058129357953e-02 -1.072631404843530116e-03 -6.546351735523170401e-02 -1.411181517984748668e+00 1.089081075903057874e-02 1.995592687546082988e+00 -3.267111854868402776e-02 -1.995234639598004733e+00 1.387037867757760778e-01 -1.071139083134651105e-03 -1.961450295697180768e-01 3.213287858558947462e-03 1.961097904782686252e-01 1.402098391403221012e+00 -1.082062069253794147e-02 -1.982747977030158593e+00 3.246055684003499447e-02 1.982392239841320958e+00
1.000000000000000000e+00 -8.140672895915281038e-03 -1.414118286496354626e+00 2.442088326267825849e-02 1.413832472660832451e+00 -4.669877770450792109e-02 3.811934202342475678e-04 6.603756987994439942e-02 -1.143526757055475995e-03 -6.602414584417255761e-02 -1.411128104766367075e+00 1.148739403320235032e-02 1.995502060967816460e+00 -3.446057993371080125e-02 -1.995098751316956687e+00 1.398923793094489776e-01 -1.141906065197846295e-03 -1.978242951800169569e-01 3.425557922684183045e-03 1.977840823977909668e-01 1.401885219921332748e+00 -1.141173712298043132e-02 -1.982431538744023003e+00 3.423361989005414829e-02 1.982030901600944972e+00
1.000000000000000000e+00 -8.822476686358105002e-03 -1.414098208081394414e+00 2.646584159892457003e-02 1.413752168265909548e+00 -4.734080398913158294e-02 4.211757949221874063e-04 6.694444677720381986e-02 -1.263450028608154854e-03 -6.692776707786624035e-02 -1.411039419165065700e+00 1.244838105466974411e-02 1.995348327796460097e+00 -3.734290208032613190e-02 -1.994860092839139343e+00 1.418092623112905126e-01 -1.261597366037075152e-03 -2.005319271876556120e-01 3.784560398747583310e-03 2.004819660556889926e-01 1.401531325822211516e+00 -1.236305668065150985e-02 -1.981902990778328100e+00 3.708694494731072655e-02 1.981418168203162633e+00
1.000000000000000000e+00 -9.832910211277330961e-03 -1.414062102648662611e+00 2.949613275506376975e-02 1.413607772533568507e+00 -4.829454960059696711e-02 4.846954191850310267e-04 6.829116440806443089e-02 -1.453952167539435125e-03 -6.826823911077212204e-02 -1.410902005823619465e+00 1.387187965195541516e-02 1.995103103635802899e+00 -4.161197483363284627e-02 -1.994462228283897076e+00 1.446556153855611537e-01 -1.451695430096103939e-03 -2.045510448013025118e-01 4.354684744527486696e-03 2.044823874760478832e-01 1.400983108783464326e+00 -1.377018288727123452e-02 -1.981077306704697838e+00 4.130691398546805504e-02 1.980441356136692033e+00
1.000000000000000000e+00 -1.124193428646379049e-02 -1.413999282070507402e+00 3.372095761300072936e-02 1.413356565516390440e+00 -4.962900210509742227e-02 5.816965853661340731e-04 7.017441118974877823e-02 -1.744817631196148152e-03 -7.013962832958736682e-02 -1.410698512534939608e+00 1.585544785974749710e-02 1.994726827677212100e+00 -4.755951314941046781e-02 -1.993820579445600760e+00 1.486355751341041087e-01 -1.741867354411500389e-03 -2.101677262532337387e-01 5.224787444670111330e-03 2.100635878357929309e-01 1.400171539397566001e+00 -1.572654762133452247e-02 -1.979842124792528635e+00 4.717287764166615965e-02 1.978943930696267728e+00
1.000000000000000000e+00 -1.311189653995540640e-02 -1.413893926303928072e+00 3.932596039599019211e-02 1.412935357337251174e+00 -5.140633721842975679e-02 7.253400657678104593e-04 7.268055675307819041e-02 -2.175413435214849141e-03 -7.262363092222907934e-02 -1.410407529376518143e+00 1.848504155209091532e-02 1.994167044670958955e+00 -5.544141955289946105e-02 -1.992816286902261425e+00 1.539314807730776391e-01 -2.171286330435969088e-03 -2.176351808953655986e-01 6.512043573392342632e-03 2.174648253482528160e-01 1.399011626872660230e+00 -1.831149484308389891e-02 -1.978055657873021955e+00 5.492094127519271674e-02 1.976719453391648118e+00
1.000000000000000000e+00 -1.549061259476127751e-02 -1.413724641516695968e+00 4.645197566662206956e-02 1.412258799331783221e+00 -5.367155821625196194e-02 9.319298463841672485e-04 7.587065043928387098e-02 -2.794397050160273184e-03 -7.577353162630012795e-02 -1.410004601181398476e+00 2.182490865036699340e-02 1.993359299867448531e+00 -6.544677661776422684e-02 -1.991295604242874662e+00 1.606724447213807860e-01 -2.788310878698378823e-03 -2.271282694009963410e-01 8.360769391760098854e-03 2.268378251154925807e-01 1.397406621753957134e+00 -2.157923258535550046e-02 -1.975552361339116159e+00 6.471016679230057189e-02 1.973516529750197090e+00
