1.000000000000000000e+00 1.208888218808402831e-01 -9.750526820412278028e-02 -1.432291615393909423e-01 5.698290785703435946e-02 2.022864860290216754e-02 -1.385221086314871175e-01 5.121521498969547337e-02 8.123672666595707637e-02
1.000000000000000000e+00 2.373894452357642321e-03 1.057050404888301709e-02 1.534847217034959466e-01 -1.021455430106186363e-02 2.343722734072777297e-03 3.568291905679261272e-02 1.399937744551605842e-02 -2.562407556067560280e-02
1.000000000000000000e+00 4.938021857674845805e-02 -2.670230073594185780e-02 -3.498287978883519306e-02 3.171695475791880270e-02 9.029650746679419859e-02 -2.418143107458301660e-02 2.799307069017195615e-02 -1.316808885824072572e-01
1.000000000000000000e+00 4.931556404996906978e-02 -1.307180139558414000e-01 8.014757972740042813e-02 2.042871973740733038e-01 1.556101946357763277e-01 -1.501391804407346299e-02 1.301634926295212012e-02 7.096978126905611334e-03
1.000000000000000000e+00 -1.293387617318625116e-01 -1.713472234685066431e-01 4.530914939355565330e-02 -1.298905586476867546e-01 -6.358390482141824951e-02 -1.048928257110782469e-01 2.507611832429465070e-03 1.023523424663043413e-01
1.000000000000000000e+00 1.180230851589675195e-01 2.816493524786091787e-02 6.432356281767137585e-02 -2.454085713532376534e-02 6.778899921745816515e-02 -7.291223509110746070e-02 6.531066395048636120e-02 4.888857231527830903e-04
1.000000000000000000e+00 -2.199847308121900824e-03 -1.285835763011929783e-02 -3.089212615022025182e-02 4.005102265590446131e-02 -6.919751206419662293e-02 -4.862784172040576433e-03 -3.427760965907846596e-02 1.317048848210666291e-02
1.000000000000000000e+00 5.881357374078302613e-02 -1.066262278635320554e-01 5.976690030707013102e-02 -4.191392423619501317e-02 -3.692758154632348744e-02 -6.048481447422286023e-02 -1.888269323991396964e-02 5.152382139251762520e-03
1.000000000000000000e+00 9.377005179295347381e-02 5.038460451628722081e-02 1.960343315686683199e-02 -2.745543558842714754e-03 -1.017777156862984932e-03 -8.544633210534303969e-02 1.018574206806566358e-02 -1.576862823565361449e-02
1.000000000000000000e+00 -6.816551160171618884e-02 -1.634279645354618504e-01 8.514230230641089969e-02 1.113431594100575128e-02 -3.024642169282272877e-02 -7.972128206244244453e-02 3.070813377593261534e-02 -7.394335948339532047e-03
1.000000000000000000e+00 -1.855230221792871989e-02 2.302511452845486598e-02 -4.748511050077442591e-02 7.008934540643360633e-02 7.802324909719560164e-02 -3.531633329016115735e-02 -2.105329921782127939e-02 1.808398766791944820e-02
1.000000000000000000e+00 -9.745420025015309740e-02 -1.533732359786181033e-02 -6.392434645359793000e-02 -6.708865259393521907e-02 5.194589488867130261e-02 -4.167694815920278822e-02 -6.040592965234382189e-02 4.885287000164175580e-02
1.000000000000000000e+00 4.364419904392557309e-02 1.115754058242403174e-01 2.227280363211302065e-03 6.906789049123646107e-03 -7.400827564001580261e-02 3.655882409547504819e-02 6.322170148941139156e-02 -1.072407028666728934e-01
1.000000000000000000e+00 -7.164629055443136330e-02 -1.077580831597351324e-01 -9.764687688096714002e-02 8.921724661327082306e-02 -3.644858248718269716e-02 5.948925544694110869e-03 5.921808700513939150e-02 2.118172636863337732e-01
1.000000000000000000e+00 1.689308960343045563e-01 -1.532219487121236866e-02 -7.879576786783436260e-03 -4.249191531438559905e-02 6.463279893604317872e-02 -3.610162625579063471e-03 -5.258085633698028616e-02 -5.021874429139965013e-02
1.000000000000000000e+00 -3.065638867057703717e-03 -2.861243827269709453e-02 -4.409790347941565380e-02 7.368570299519396072e-02 -4.040284424042311223e-02 -6.411838696550792305e-02 -5.327993358265603607e-02 -1.799110609579135933e-01
