1.381078755394725688e+00 0.000000000000000000e+00 7.477050345495788071e-03 1.268066407712573236e-02
1.332698541703715156e+00 -3.267661345825753036e-05 3.252781317916499798e-02 7.831824664951973769e-02
1.288846617022513019e+00 8.761923721127419084e-04 4.977727644617619546e-02 -6.971639604378854216e-03
1.247858807352900445e+00 5.271102492800713163e-04 4.029207843916020326e-02 2.190832679788195722e-02
1.207191562774839522e+00 -3.156770285687275635e-04 1.144329711280990189e-02 8.242655596011652652e-02
1.178566167356050354e+00 8.350492717220262071e-04 9.997533940091167526e-03 -6.339774145706292274e-02
1.158011243032741389e+00 7.122831985624409820e-04 1.120607197107935382e-02 -5.143914519103261890e-02
1.059205589008443749e+00 3.341153857083372400e-04 -5.745663456583461476e-02 4.758611079518180326e-02
1.034471767454702373e+00 4.230139204252679822e-04 -4.613286119765516030e-02 5.751949019890876397e-02
9.614971118290179808e-01 2.241839562843830382e-04 -3.926771399658715578e-02 -1.522954492489150824e-02
9.482109560270943760e-01 3.542085309634819025e-04 -6.706866680482436588e-03 3.701793047960313249e-02
9.470366045873622740e-01 3.508646943778901957e-04 -3.027736461761445109e-03 3.460780318512444997e-02
9.472828724180284432e-01 8.827388359974552802e-04 1.350834284696036947e-02 -1.031738417753565451e-01
9.375393745895309605e-01 1.167639705082238518e-03 -1.589921109782770764e-04 -1.294930134037833303e-01
9.276504749475927847e-01 8.532481852448388100e-04 1.360609000738482316e-02 -1.375310395471994740e-01
9.341255232583237644e-01 -2.960186847082604648e-05 1.434717100982279593e-02 -1.348988188805351485e-02
9.446595311953743801e-01 -2.839739236671464848e-04 1.945397214486170590e-02 1.518560826739145941e-02
9.364224447556594999e-01 -7.314265101971040468e-04 -1.593627069706657698e-02 7.549812793730378835e-02
9.298757736667487839e-01 -9.478124714330632937e-04 -4.440446856970315520e-02 5.805953304261943920e-02
9.396711943545349444e-01 -8.894972104136048864e-04 -4.266890351439547868e-02 5.332292135897926527e-02
9.493996221793741253e-01 -1.418941801423464436e-03 -4.579951154042294359e-02 -3.587029399534013424e-02
9.451330235182420214e-01 -1.082822479975888890e-03 -2.080968667189098467e-02 2.001699629249607815e-02
9.561452575406047538e-01 -9.369025410437518834e-04 -1.846639273172531390e-02 2.921320103359601600e-02
9.684103729737358890e-01 -8.231603719054262410e-04 -1.706389684387421904e-02 3.276927127238814241e-02
9.894180578029931894e-01 -1.795919554501982512e-03 -3.093640657147730261e-02 -1.196148955228804323e-01
9.050039389437237736e-01 -3.675936386061437033e-03 6.820771153092744510e-02 -1.111274685284829589e-01
9.114369130150670184e-01 -3.715831879030856086e-03 5.410822013554389409e-02 -6.687041352250544524e-02
8.473147664548577040e-01 -2.376939746782748275e-03 3.723221574287248481e-03 -9.702819278936594682e-02
8.746485503565312181e-01 -2.011285772888411066e-03 -2.546819103086045422e-03 -3.759261804129520462e-02
9.004898098372345894e-01 -1.824158567827965189e-03 -9.581176162017961823e-03 -6.873982272288629847e-02
9.061608851825933009e-01 -5.846754756255411172e-04 -2.970378679659207294e-02 7.666614810718189177e-02
9.289778119880761631e-01 -3.243000951866695496e-04 -6.083529209846799679e-02 8.799431438145176310e-02
9.507000551975686164e-01 4.684998048558562667e-04 -6.814184416231755526e-02 1.343086214387390065e-01
9.688540786538694105e-01 1.525858296937731076e-04 -7.531422319290161094e-02 1.141399542059219618e-01
1.018123734391018553e+00 4.649977599900629406e-04 -1.122497513598221947e-01 1.404080754508259254e-01
1.028412743945953611e+00 2.245894277174077976e-03 -7.074542822792398433e-02 1.551641927403197285e-01
1.035289450766806896e+00 1.088617739006874415e-03 -9.447892731394037791e-02 1.282264825263790264e-01
1.038952372083346676e+00 1.685971552375712529e-03 -7.262317130029279089e-02 1.220149785981576585e-01
1.075733646732455417e+00 1.654253842602129189e-04 -1.348439500096343946e-01 1.199081174298545494e-01
1.058886332397434238e+00 -4.242473431537349335e-03 -2.175181098740849861e-01 1.315373269029063708e-01
1.027190526128593628e+00 -2.170418929099464378e-03 8.348674979328035706e-02 7.548040599312993981e-02
1.030375586278724498e+00 -4.104992904529865955e-03 5.414691745439798726e-02 3.163161007904612826e-02
1.053068421423814183e+00 -3.311622979222268552e-03 7.824275577364110668e-02 2.442708596840546462e-02
1.042311793183573920e+00 -6.895329093386678987e-03 4.537896268326813143e-02 -5.719106062094193865e-02
1.038604303485296532e+00 -5.476430672588064250e-03 5.208585086752859361e-02 -2.662022807789961309e-02
1.029077340339121571e+00 -6.797358998910691882e-03 4.016797428323119756e-02 -5.427640042761674999e-02
1.052341728408136889e+00 -1.194891041430473991e-02 -1.547864528165762699e-01 -1.393169270322210801e-02
1.032566601122475447e+00 -1.270396994513537693e-02 -1.304827203597538898e-02 -7.324646491706784945e-02
1.010853077821026291e+00 -4.795418531837110018e-03 2.023524333895113103e-01 1.810609822800599011e-02
