1.000000000000000000e+00 4.280164968757127486e-02 -8.948477176120286924e-02 6.038381619294503483e-02 -3.234426642598577529e-03 -3.540378553920947580e-02 5.660535034604421978e-02 3.824332753212338065e-02 -2.553068827617717765e-02 8.128509153185868585e-02 3.388326546987978360e-02 2.040923145206831046e-01 -5.254518867575706104e-02 -2.645404155386020875e-02 9.503100358864034758e-02 -1.008941173505528421e-01 1.044082551162583417e-01 -3.308296507217919902e-02 9.047506462856563791e-02 3.917726387656877973e-02 5.230541488443049558e-02 7.678819627193617103e-02 -2.705471422458769273e-02 2.109291304410806575e-02 -2.930901633949875226e-02 -1.590387973161933033e-01 -4.378084041702080126e-02 4.326072363497205503e-02 3.274670902884360690e-02 7.805157926033708116e-02 6.737193889933502933e-02 -1.262280693865821812e-01 -1.408674273905494989e-01 -6.614339741628914859e-02 2.499870419672764466e-02 -7.955373470164457672e-03
1.000000000000000000e+00 4.365299930239603665e-02 -5.293211270710545396e-02 -1.201319884409768474e-01 -6.039046159266210634e-02 9.366875193380518050e-02 9.501021529905631646e-02 -8.529462840328612058e-03 4.990231826783990583e-03 1.247808913186377114e-02 9.368266344230426201e-02 -9.463686251849058595e-02 -5.378587043166658394e-02 -7.679324057965147832e-02 4.216685272895786402e-02 -2.349860830911664616e-02 3.604371084461750752e-02 2.520516961313793575e-02 3.982855836693924984e-02 4.580175085815883784e-02 -1.798612949622922091e-02 3.213059046520535394e-02 5.730067431918101258e-03 8.627687668400318977e-02 -1.317651811975621146e-01 -8.923296591003633885e-03 -5.453625740813281692e-02 3.413432086869717247e-02 -4.650599035640867046e-02 -2.056155339328594178e-02 9.135914957602731673e-04 1.862064909982064087e-02 -3.213327550289358375e-02 -4.340851425241804007e-02 -1.722599150239680771e-02 -3.258254103457514095e-02
1.000000000000000000e+00 1.646476112534764683e-02 -9.710756227916711447e-02 1.905641431661148771e-02 -1.215098559386695865e-01 -1.795829434589858720e-02 1.394123263991492272e-02 1.436434028884612212e-02 1.195717920830729059e-01 4.669391014609232393e-02 -4.773889280107746630e-02 -1.593166991876920902e-01 -1.377578070579515146e-01 -2.968038184664605408e-02 -7.162375809488724654e-02 4.860291736755294190e-02 -9.972468044687767333e-03 -8.043188958304170466e-02 7.146635046056795670e-02 1.303066837461043515e-01 5.817082584919299609e-02 6.397980285587691329e-02 -1.017124758308928789e-01 2.992652255609196620e-04 -8.286536074803747126e-03 -1.192990398010768810e-01 5.438569897406791975e-02 5.639980476146393834e-02 -4.587824817716221887e-02 3.514486931888007558e-03 -5.118539058309449358e-02 8.203044867062886381e-02 -7.705922774000924236e-02 -2.403099888523654512e-02 7.477800684730726011e-02 9.942777034975026212e-03
1.000000000000000000e+00 1.734875789219538500e-01 1.382356218685804918e-02 8.787457371670974460e-02 1.581107163134702620e-02 -2.176452412475838455e-02 8.784537490135303772e-02 3.168589982171093195e-02 9.444697766454747401e-02 -8.895245531903249459e-02 -9.311957458298253387e-02 -4.500034350546942841e-02 -7.724831829853706297e-03 2.308019763422357318e-02 -3.460646886640206948e-02 8.906721772918708979e-02 -5.947322383228303283e-02 -1.018076108122377421e-02 1.177465019198616347e-01 -1.033155884443296701e-01 -1.668477652839098907e-02 -5.801795659607687783e-02 8.315802539276082039e-02 -2.317470442285579288e-02 2.284407044108360124e-02 -9.591372139995309187e-02 1.808341311850543073e-02 8.893655099969057648e-03 1.137889243650299156e-02 -1.051357407453955978e-01 -8.613732139271759736e-02 1.500019854509300130e-02 -2.863363768637128075e-04 1.876862579536113084e-03 -4.763600775948233917e-02 8.531243865022143658e-02
1.000000000000000000e+00 -5.611178386522023415e-02 -9.252238753261961268e-02 1.875189913159001518e-03 -2.856206914540476705e-02 -3.662218676870092338e-02 1.404478927365803986e-01 -2.689108731438667396e-02 -7.608810857052342169e-02 2.990360868532192240e-02 8.619979723980780717e-02 -4.046844390574041821e-03 3.498700605311363260e-02 -5.715237055393337234e-02 -4.657584848981562338e-03 -8.614771406368575135e-02 5.173235458082478533e-02 -5.819976104957249458e-02 -8.471114628912500277e-02 1.705770471156704479e-02 1.537029272631592058e-01 -1.244692484351867662e-02 2.656924373893049598e-02 2.279827125790813772e-02 -7.382938878640608882e-02 -7.006438527937666749e-02 -9.059427558856445600e-03 -1.225719855296231037e-01 7.103034618418960222e-02 -1.438723800052483940e-03 1.320743994040830538e-01 2.777697969509271628e-02 3.394534916613215630e-02 -7.282983118701460805e-03 -2.792413268520896330e-02 1.009040091985789755e-02
1.000000000000000000e+00 -4.406906645296067293e-02 4.466273080053957158e-03 -2.811102309633188578e-02 2.239776673573313712e-02 1.095797711152811729e-02 -4.770202577159472074e-02 -3.647751186463851769e-02 -3.408231433703896862e-02 -3.472581180053013056e-02 -5.300716646441559071e-02 6.311303614717346522e-02 4.054399287204776131e-02 6.228571329919155297e-02 2.230423395573289530e-02 -2.814044413686421151e-02 1.215637554945933341e-01 -4.754624961114113646e-02 -1.796189050739459281e-01 -6.936505513416885149e-02 9.240176468759826733e-02 -3.762944395944126802e-02 2.373051056100606432e-02 -1.856837156315423350e-03 -3.003378265706206987e-02 8.996436920709678653e-02 1.477591238822790476e-01 8.140450953804598266e-02 3.789863389687073147e-02 -1.561549057167135011e-02 2.467343233009955047e-02 2.760384946597102540e-02 2.026714367399843827e-03 8.730700056674901843e-02 -3.213033044799260690e-02 5.948533198123270166e-02
1.000000000000000000e+00 1.371712781396854097e-02 7.273838939119287028e-02 4.451121830059903695e-02 5.106438548955874457e-02 1.770598074656357448e-02 -6.316532402790939194e-02 -1.000540199233823091e-01 -6.445907508833229049e-02 -9.714652832700446106e-02 1.094814456149747484e-01 -1.425858537625588340e-01 4.416427441639497048e-02 1.045808579293584784e-01 1.279955231082079703e-01 -4.020417661530535647e-02 1.049426212392045449e-01 5.821613607782273082e-03 -1.452573105961676644e-02 -1.672232861999213283e-01 2.748245707722244552e-02 -7.493769312591352927e-02 -6.595241539950824627e-02 -1.143009620810126054e-01 1.809938670134901909e-02 -5.156892700534024265e-02 1.210679532809264686e-02 5.273417471824216884e-02 1.265898502505388989e-01 -1.358696658166362869e-01 9.525844465364638469e-02 4.813255515165246884e-02 9.801515970157782809e-02 -5.452610297968416703e-02 3.549898222651341056e-02 8.030800522851486156e-02
1.000000000000000000e+00 3.894799391188523419e-02 1.117711023526129707e-02 -1.237301924376157068e-02 -3.380112246197505138e-02 2.079763991004369983e-02 -2.943135103986107767e-02 -8.769779033316840722e-02 -3.196063036544458114e-02 6.377561039288338895e-02 4.643028438136955621e-02 6.492855174324806133e-02 -9.776068104332021058e-02 -5.277548925992150974e-02 -5.295387850703865695e-02 -5.786323609036696236e-02 -5.103756180395811748e-02 -2.205464174148886666e-02 1.174743099471314486e-02 -5.092743018374199654e-02 5.245265646998501646e-02 9.759977927794653840e-02 -4.700879410395123956e-03 -6.737581633399025716e-02 -6.160172113947925271e-02 9.345143489873586340e-02 5.551180512722714289e-02 6.187778340228445445e-02 -6.810370571984643295e-02 -1.696937801540975704e-02 2.615255334465538609e-02 4.897467620534717153e-02 1.125560927888722418e-01 1.159637244660625538e-01 4.593293289587299655e-02 3.481110017583496224e-02
1.000000000000000000e+00 5.829461824263205277e-02 -8.312629057271814226e-02 -5.413554698545057497e-02 2.750678175079318208e-02 2.728853223864725636e-03 -9.952985682066681911e-03 8.470570700024317168e-02 -7.962044338336783655e-02 9.102774616099153226e-02 -7.014927286699593201e-02 -9.781642391278214110e-02 -7.272751948395524135e-02 -4.387137553290564040e-02 -1.157793948298680986e-01 -1.651114344362033387e-02 2.298023227843935465e-02 2.554679356747511024e-02 -1.603487907790658029e-01 1.431192582004744279e-02 7.110472144689519713e-02 1.906212701208157695e-02 -6.156086327517752352e-03 -2.078579769676112271e-02 -1.715497660798537619e-02 5.707831141833060590e-02 2.852643400172094612e-02 4.336305974198019497e-02 6.816449302024363277e-02 -1.325820072419303663e-01 -6.891449829807205774e-02 -1.024311911649008339e-01 2.620129170881921668e-02 -3.412408527304000572e-02 7.717713054271815518e-03 -9.362799210875741990e-03
1.000000000000000000e+00 -4.211017969776852110e-02 1.757034125641464620e-02 8.466456297389259034e-02 -1.146748980308388982e-01 1.581686311263348979e-02 4.993335947223207644e-02 -3.782450680783347452e-02 -5.503385286861933040e-02 5.896098631959863917e-02 6.089781136243174742e-02 -8.093734958241145805e-02 -1.044137630534204553e-01 4.278480281616092729e-02 -5.193408127712985378e-02 9.548575561056993344e-02 3.830044731335689734e-02 1.113560783858789649e-01 6.416830887406194117e-02 2.489323180478709117e-03 -2.142655687064351847e-02 6.884381059974047090e-02 2.742450041458479454e-02 6.691435894331161649e-02 1.117253849614893366e-02 1.449022909240149648e-02 -7.312163772409062401e-02 -2.016258108695951484e-02 -1.052100412878836933e-01 -5.333652781923001879e-02 -9.640518855091363692e-02 -3.539556038884960048e-03 6.684974106148356375e-03 -3.596534008811795580e-02 -1.181381979665926674e-01 9.751205474291264885e-02
