1.341034752000000552e+00 0.000000000000000000e+00 -4.050926852724616445e-02 -3.765030714893534414e-02
1.345524562238977095e+00 3.399102879289292185e-03 -4.577183928486230347e-01 3.728141272760353286e-03
1.307749656970077279e+00 6.923891942932035998e-03 -1.060900727701747370e-01 5.525301702821416860e-02
1.307510594968527950e+00 5.120587791534659226e-03 -3.779513518449953424e-01 6.087029227211255417e-02
1.253642334183317164e+00 1.372586280638150337e-02 -3.627983814280338892e-02 1.085099685679920822e-01
1.260637498949828794e+00 1.023603131321942396e-02 -2.307541738225606376e-01 1.433769106307236640e-01
1.124425494188280972e+00 3.444049683324851285e-02 -2.745605454069799389e-02 3.453416102504518470e-01
1.101004259927418572e+00 3.239422978693323046e-02 -3.575929359063052815e-02 3.553787594113460013e-01
1.076565804585998931e+00 2.476978837934787347e-02 -4.057459213276604776e-02 2.498915733899561564e-01
1.067639489590646029e+00 2.396071388446067291e-02 -8.587019390361199517e-03 2.169742224042507106e-01
1.017855653308586295e+00 9.333874759448248029e-03 1.025896042094972538e-01 -2.527308398127147138e-01
1.019608393202745544e+00 8.939854297617323697e-03 2.273760191558794885e-02 -2.211754181529934637e-01
9.162131061239334739e-01 1.520552044799419397e-02 3.111993367603106964e-01 -8.085112332871038920e-02
9.331825066701586735e-01 1.108594870017404893e-02 2.506750886312631432e-01 4.464068335750566441e-02
9.386277327514033209e-01 7.819947248369622447e-03 2.086623200488967600e-01 8.312777593045754532e-02
8.604251985388284840e-01 7.018438313174054505e-03 1.693909935742629047e-01 -1.689410916482640690e-01
8.786673577295175397e-01 5.792752083851835168e-03 1.225830976345293200e-01 -6.514259952536179121e-02
8.945827930177839837e-01 4.143660218836341808e-03 8.336831187333468285e-02 -1.510757156133836487e-02
7.873010084567043654e-01 1.825797440123636678e-02 4.083903471124920026e-01 -1.766630725773131183e-01
8.331407443474205810e-01 8.456279518158809835e-03 3.702512305224803235e-01 -3.769874319285732023e-02
7.533770329493700846e-01 2.378302806708623707e-02 3.863547192751105031e-01 -2.198232170399657681e-01
7.305163940470029704e-01 6.899047661541366991e-03 3.320973279904476660e-01 1.327571079563522050e-03
7.472301231067206562e-01 1.357839827111461187e-02 -9.634461769079544213e-02 -2.178536713847477047e-01
8.329673571831968104e-01 1.363853032399270013e-02 -1.572537694021231280e-01 -1.036765182587836426e-01
8.056740513414973881e-01 1.613481648272178590e-02 8.354649206391384642e-02 -1.262672938010050983e-03
7.497126029517415802e-01 3.306296649174249314e-02 5.886415741052350437e-02 -4.117380870652002645e-01
8.321604097577500747e-01 4.689902457380468875e-02 -1.024577914682118923e-01 -4.836996851337261871e-01
8.946581827140003274e-01 4.986420428358791235e-02 -1.956401369436666648e-01 -1.983646394501311638e-01
