4.651242154872692325e-01 4.787179384104570112e-01 4.992659882817359132e-03 0.000000000000000000e+00 -7.075019573350576371e-05 3.003314335764588222e-05 -1.627163769836084995e-05 -6.907237823704326742e-06 1.995401111991553511e-01 0.000000000000000000e+00 -2.827651448199694408e-03 1.200325460994004821e-03
4.651208859131382711e-01 4.787165545047532000e-01 1.946608521396370195e-02 -1.099295061637702473e-07 -4.053609506983431375e-04 1.615561722896406260e-04 -1.542172900315582902e-04 -6.311175199932175339e-05 3.792471355616178208e-01 -4.393518973074075206e-06 -1.055034316049228808e-02 4.058214117418969605e-03
4.651032356332208129e-01 4.787094907637913788e-01 4.246828038928103510e-02 -4.315938615248665519e-07 -1.103866009723320678e-03 4.278296752954930402e-04 -6.275355801677312681e-04 -2.483072982406654737e-04 5.407060560553138551e-01 -8.469658451359134068e-06 -1.738416433760219676e-02 6.590615663774616190e-03
4.650493847992652752e-01 4.786884112629624655e-01 7.308798619087870929e-02 -9.492161023851208081e-07 -2.123786517316627372e-03 8.132858139533252761e-04 -1.633883266460718544e-03 -6.354510649506891259e-04 6.839625952537968789e-01 -1.223209581201909615e-05 -2.340763639557196657e-02 8.825767252314977926e-03
4.649286911576746006e-01 4.786417448940231689e-01 1.104161879066389573e-01 -1.647240919504616037e-06 -3.426444050321532809e-03 1.303724939912916624e-03 -3.326891612195487236e-03 -1.281280941840077809e-03 8.090607979580339837e-01 -1.568601859774618505e-05 -2.869425939623290039e-02 1.079016078802809073e-02
4.647038202251255190e-01 4.785554486029515719e-01 1.535460812525492602e-01 -2.510414162750835046e-06 -4.976714260115137033e-03 1.886229835101611244e-03 -5.821339093237082145e-03 -2.228199288427878955e-03 9.160450357033389501e-01 -1.883828423856846786e-05 -3.331270028671090566e-02 1.250860298136023847e-02
4.643263360642532200e-01 4.784113114073965112e-01 2.026328167154089199e-01 -3.136577746222580481e-06 -6.877422516364414991e-03 2.603629969813000405e-03 -9.473464201234462270e-03 -3.611050282727969706e-03 1.047313647403466108e+00 -6.218775379702331149e-06 -4.270780069652607702e-02 1.618433928709376093e-02
4.637387161277132241e-01 4.781875149558975080e-01 2.577594519584286425e-01 -4.378571315952558976e-07 -9.119059810938058563e-03 3.494635319818681363e-03 -1.425386776594314911e-02 -5.429328034308075236e-03 1.157657722294366032e+00 1.140673613076798238e-04 -4.695415245254727643e-02 1.945315069792100116e-02
4.628818422197285565e-01 4.778603387108278366e-01 3.179743444682852638e-01 8.081245772740484925e-06 -1.155294752996898280e-02 4.537988683535456279e-03 -2.025528476649230206e-02 -7.758332463193538808e-03 1.250857427048274628e+00 2.266029749913272130e-04 -5.039848602470323180e-02 2.227862928033473577e-02
4.616917512808337287e-01 4.774018593229631957e-01 3.826512751003580126e-01 2.824543339519455408e-05 -1.396758972612979072e-02 5.724784718905810872e-03 -2.757657275550796580e-02 -1.069359373975182007e-02 1.336145143496970444e+00 5.796703065145319749e-04 -4.619070831049935238e-02 2.519078533268801975e-02
4.601078303942416348e-01 4.767811708141529992e-01 4.512026524320383869e-01 6.596572998841996834e-05 -1.625147879013023877e-02 7.135298488916754292e-03 -3.598906408795822520e-02 -1.426433370212396197e-02 1.405847745280723204e+00 9.288505730497868210e-04 -4.516570841788423996e-02 3.122473716402887275e-02
4.581130362633800690e-01 4.759795555696303970e-01 5.208521169309123788e-01 1.264210322445143109e-04 -1.830592186248362896e-02 8.697323746088055779e-03 -4.395755771722541921e-02 -1.792016409859158166e-02 1.380148486474227498e+00 1.488894812683789776e-03 -3.701880357783290248e-02 3.125624686468429780e-02
4.557078747914067307e-01 4.749818803575038828e-01 5.886931316840211537e-01 2.106415230339906753e-04 -2.011101068157906957e-02 1.034548445507604657e-02 -5.237736796223805419e-02 -2.210730591172872794e-02 1.333527171366194697e+00 1.879599231198132497e-03 -3.518627629525089562e-02 3.466733891217737423e-02
4.528977831713312807e-01 4.737749538596187082e-01 6.525167418669339803e-01 3.114760704948153726e-04 -2.185448119792209390e-02 1.199309844835124220e-02 -6.013096539485424108e-02 -2.627161568746586365e-02 1.219508742229567844e+00 2.153554370807180766e-03 -3.455307202979614883e-02 3.124007687650675116e-02
4.496770453143633106e-01 4.723409537885229770e-01 7.109855710844150689e-01 4.260241922560408932e-04 -2.352963153684813763e-02 1.346366116332657625e-02 -6.880177426477222802e-02 -3.118164014900869432e-02 1.119324167201962483e+00 2.428141676408069726e-03 -3.245469018244633019e-02 2.758547722858975537e-02
4.460006832921346587e-01 4.706440312932298475e-01 7.647489746367364116e-01 5.542723579073034800e-04 -2.507176551432638290e-02 1.474834937138191394e-02 -7.834938620781953245e-02 -3.677821901799441934e-02 1.031281563809868240e+00 2.701557102976568075e-03 -2.923335336964810738e-02 2.380520133013499726e-02
4.418266348234570207e-01 4.686516951699955524e-01 8.143717839302994088e-01 6.961126043435313061e-04 -2.643226956842698733e-02 1.584308070607475666e-02 -8.869846418410987088e-02 -4.298664546884465448e-02 9.536918587190672536e-01 2.971827528646250709e-03 -2.519017811414360486e-02 1.998723370392880769e-02
4.371179387881273248e-01 4.663357087680785606e-01 8.603169924185823936e-01 8.527161387423765277e-04 -2.751417414541089401e-02 1.679082560874842894e-02 -9.971669185625628429e-02 -4.971481610898310921e-02 8.841712467099838157e-01 3.292046997191714914e-03 -1.809192019253248740e-02 1.792428153342632072e-02
4.318435182012849705e-01 4.636706985156061056e-01 9.030104901157541830e-01 1.024994657047020082e-03 -2.823704143013969908e-02 1.763356390423224604e-02 -1.113025106381929363e-01 -5.694098727679543226e-02 8.236166142302652204e-01 3.598838075227036443e-03 -1.082882378962816625e-02 1.578703133149038373e-02
4.259753801771286597e-01 4.606305132183577400e-01 9.430110622485289307e-01 1.211279255745776771e-03 -2.865148437507647125e-02 1.841474936354647526e-02 -1.234434614824289067e-01 -6.471863822529570764e-02 7.764436524930138361e-01 3.852334625155984932e-03 -5.753123766717964035e-03 1.546065901857572068e-02
4.195509259537975599e-01 4.572288539380862660e-01 9.788311056432982271e-01 1.411331333435045460e-03 -2.857028955679773857e-02 1.856524243689996675e-02 -1.335210369632849337e-01 -7.135200740589964230e-02 6.564580405658880791e-01 4.149500843381072855e-03 8.988631675943535917e-03 -9.420201990183096549e-03
4.126150858328732629e-01 4.534910113847912538e-01 1.009084178965698353e+00 1.626566673712473042e-03 -2.776750519880596610e-02 1.753514764844903151e-02 -1.438515888971885204e-01 -7.808933276587369521e-02 5.537531623339567721e-01 4.459654305956062097e-03 2.311097400048286662e-02 -3.176496886980063189e-02
4.051640165064941956e-01 4.494244119274544702e-01 1.034585126201112093e+00 1.857456528304675782e-03 -2.627782207218760241e-02 1.544765023600425287e-02 -1.540820294785595623e-01 -8.442847814655916883e-02 4.663626007618663083e-01 4.775676525331166988e-03 3.646522250053439718e-02 -5.171829981738617493e-02
3.972116586256204673e-01 4.450612937342248721e-01 1.056053599436562962e+00 2.104132027240758571e-03 -2.414242495170805178e-02 1.241858452376384987e-02 -1.638554043750437561e-01 -8.988043614587262753e-02 3.924446286291261021e-01 5.091080594837233721e-03 4.894026642694247059e-02 -6.942956925013323011e-02
3.887867280568658157e-01 4.404561609176032011e-01 1.074244481611168700e+00 2.361882332617683006e-03 -2.142617455158702874e-02 8.641832521031338199e-03 -1.729377795043822441e-01 -9.404746532486794874e-02 3.352456959562025718e-01 5.218825166207374973e-03 5.970078246242715991e-02 -8.163034352598270982e-02
3.799222163565665333e-01 4.356797629523820325e-01 1.090460680894680179e+00 2.617774556047782267e-03 -1.822030352555508576e-02 4.405493355210242205e-03 -1.813851277254754368e-01 -9.667393052393576103e-02 3.134276043460633154e-01 5.017031932376869209e-03 6.852670362914548008e-02 -8.781806666011965357e-02
3.706722015926088853e-01 4.308227186498679306e-01 1.105788909130279496e+00 2.863728437775706591e-03 -1.459041022282041647e-02 -1.130981740424599757e-04 -1.883212905026598605e-01 -9.724663677522922545e-02 2.997184692693161123e-01 4.821286458310025495e-03 7.666224884503310133e-02 -9.292134177182442833e-02
3.611162203355596234e-01 4.259927040331454307e-01 1.120788296460082822e+00 3.100368332709793791e-03 -1.061196152159373310e-02 -4.868068078946749880e-03 -1.935881998469855259e-01 -9.556426905413291373e-02 3.002597155432112919e-01 4.644456697496016605e-03 8.247085868569876965e-02 -9.727382734544155751e-02
3.513460239472400159e-01 4.213070095828801986e-01 1.135967915159238562e+00 3.327971638914529236e-03 -6.353874433326050196e-03 -9.817002331252017155e-03 -1.968644786802239699e-01 -9.145463450577356879e-02 3.069194638510818196e-01 4.459829407090882061e-03 8.784814376472702135e-02 -1.006807036772149472e-01
3.414657362823038667e-01 4.168897718119070617e-01 1.151587486619855882e+00 3.539851497518441050e-03 -1.847633831145788046e-03 -1.483392046506106995e-02 -1.979699985779332094e-01 -8.481859872443124615e-02 3.178506494046777209e-01 4.015735016499275348e-03 9.239768902682696239e-02 -9.999659176959711793e-02
3.315873223403051906e-01 4.128725263049268790e-01 1.168132238576662818e+00 3.720357842487297031e-03 2.828166018685346686e-03 -1.968052415169598696e-02 -1.967655214932958474e-01 -7.545893130880022837e-02 3.439102887200761738e-01 3.205194234321019370e-03 9.463244266781838110e-02 -9.387265898380606211e-02
3.218299380092097262e-01 4.093850486668356714e-01 1.186039235981342088e+00 3.860902847549923297e-03 7.612707579940528567e-03 -2.422386580351324273e-02 -1.931194777192152823e-01 -6.365405126237627664e-02 3.723350940256501818e-01 2.417262579271365567e-03 9.674745726653301292e-02 -8.786601263798610173e-02
3.123197781947550378e-01 4.065532698130409628e-01 1.205702685984860745e+00 3.969667470651739444e-03 1.245869630723632666e-02 -2.854746522538307782e-02 -1.868624758451321310e-01 -4.924229362305720947e-02 4.141535644881377265e-01 1.933725293383198448e-03 9.709180486836320456e-02 -8.508028568079877008e-02
3.031843731108058160e-01 4.044935911121975702e-01 1.227325541084854699e+00 4.043389111670646352e-03 1.732292336724360060e-02 -3.260794638311076410e-02 -1.781337611252121755e-01 -3.279852722741678078e-02 4.507128277048310094e-01 1.015905199053091608e-03 9.747695657150315385e-02 -7.734540637455974976e-02
2.945492649326063583e-01 4.033077389085160669e-01 1.250815365001456181e+00 4.065861855498136349e-03 2.221124971208806795e-02 -3.624305583569271960e-02 -1.668489790595367450e-01 -1.432737935910154484e-02 4.888287330478087167e-01 -1.160521461907274444e-04 9.805561500590387336e-02 -6.806670399688924400e-02
2.865064915989047889e-01 4.030349565995877126e-01 1.274746244738117484e+00 4.038468183148275978e-03 2.680275264895034051e-02 -3.941928226940303454e-02 -1.545118024378502319e-01 3.652731574233920170e-03 4.684051443221445288e-01 -9.789756433837368960e-04 8.561486977798365983e-02 -5.898991735622782784e-02
2.791029423544140187e-01 4.036548844222320742e-01 1.296667721202375834e+00 3.970590004685776477e-03 3.080610546651867815e-02 -4.219950163510734209e-02 -1.413531813969965134e-01 2.133130223805589434e-02 4.084873355387199090e-01 -1.735521039299625905e-03 7.452848160090759511e-02 -5.222449513559928452e-02
2.723910118451757789e-01 4.051771385854703866e-01 1.315412854949304045e+00 3.851858588079580797e-03 3.431517929678591650e-02 -4.445029381643018918e-02 -1.268878486658767402e-01 3.970390387878085237e-02 3.413589352389497789e-01 -3.012671330810232258e-03 6.584171060077213811e-02 -3.781919655793048590e-02
2.664492257632007921e-01 4.076538214979750219e-01 1.331175688687262548e+00 3.669048462732797666e-03 3.742848789502747908e-02 -4.599152535979613571e-02 -1.105689140984571217e-01 5.946044211090056875e-02 2.891845850279876062e-01 -4.298662021908044792e-03 5.869658761051574358e-02 -2.384171310397364268e-02
2.613760982672674316e-01 4.111569192103911030e-01 1.344902699333796470e+00 3.427813055294419691e-03 4.025091986508617242e-02 -4.693599006162881004e-02 -9.215343242431101034e-02 8.071870791948608514e-02 2.599083935450131055e-01 -5.349878260260938420e-03 5.420443466046170888e-02 -1.394512214573278251e-02
2.572541886919952892e-01 4.157305480698283984e-01 1.357191954086040209e+00 3.138659695601567039e-03 4.281915243489742284e-02 -4.745430052978071023e-02 -7.254003425380485537e-02 1.022483283751716709e-01 2.316751861312451866e-01 -6.215534745538367142e-03 4.852959717312913673e-02 -6.793256480875945087e-03
2.541448677280386814e-01 4.213887614619105104e-01 1.368200754331093671e+00 2.808500570073384130e-03 4.510114000208113177e-02 -4.764648149665738630e-02 -5.167079293392308481e-02 1.240764601611552137e-01 2.086874240452686879e-01 -6.990184732581466824e-03 4.275471792366976331e-02 -8.988941730654316856e-04
2.520989687253749612e-01 4.281330253055065649e-01 1.377991761574975049e+00 2.430718667422607747e-03 4.710252679756564420e-02 -4.740448917744732871e-02 -3.002633537792024146e-02 1.456564006103252817e-01 1.829680218261734159e-01 -8.120149733976853371e-03 3.730529509091297380e-02 1.056903031771598903e-02
2.511664336236675288e-01 4.359599530255422462e-01 1.386740467738653226e+00 1.999218803227254329e-03 4.878111179274166598e-02 -4.665472394414165586e-02 -7.159220335156632475e-03 1.673418501944577419e-01 1.669899519495657847e-01 -9.138995793676503443e-03 2.984432220654961720e-02 1.941420801766110746e-02
2.513501090240826130e-01 4.448167100408884078e-01 1.393816042672969324e+00 1.513602750570804253e-03 5.012129501898160422e-02 -4.537804700040089234e-02 1.458850178990047861e-02 1.868168511722879954e-01 1.160749188255341957e-01 -1.028469156410712244e-02 2.376807039682463443e-02 3.164267931788304622e-02
2.525644673936447426e-01 4.545681534764765552e-01 1.397015084952054176e+00 9.583933138146189142e-04 5.089489757379489498e-02 -4.350631011275597759e-02 3.402156125149374127e-02 2.031048044989680890e-01 1.197636211798132344e-02 -1.192232121190977753e-02 7.189847010787783071e-03 4.321715077483739842e-02
2.547817745353455621e-01 4.651357391663727414e-01 1.395582711963448297e+00 3.227227033028857691e-04 5.088621927482565865e-02 -4.106512091265440006e-02 5.465528317185550794e-02 2.194161560908360342e-01 -6.919656675648522270e-02 -1.350318581862897452e-02 -7.524716807367926724e-03 5.442108060148827253e-02
2.580843926251061848e-01 4.765359883794406115e-01 1.391248450289168437e+00 -3.828849835363507806e-04 5.031560214768613509e-02 -3.823047594624067597e-02 7.738978657284319163e-02 2.363616982593912397e-01 -1.041340657839966710e-01 -1.472010755137323837e-02 -1.529349428342793513e-02 5.896093483527808932e-02
2.625279414648579168e-01 4.887587197625138380e-01 1.385464288458683413e+00 -1.147853237164878342e-03 4.938098995828825444e-02 -3.516666556330358406e-02 1.002628462166370860e-01 2.522926907885161274e-01 -1.272008062402152084e-01 -1.587765796640229488e-02 -2.208533341469424288e-02 6.358762489907973658e-02
2.681110410844723679e-01 5.017462677897613910e-01 1.378746943552475068e+00 -1.968917372864686325e-03 4.812759252269128984e-02 -3.187286829327404258e-02 1.229451111474908903e-01 2.669326425996310093e-01 -1.414675011777668245e-01 -1.696400217285584655e-02 -2.804559711237005967e-02 6.816045520220390119e-02
2.748177020043509611e-01 5.154285400596257949e-01 1.371484197318926235e+00 -2.838858933997792829e-03 4.667126446828019637e-02 -2.836284595821446028e-02 1.451875775623470699e-01 2.800618626227176500e-01 -1.490220028457274193e-01 -1.783293615929691656e-02 -3.020572495377004535e-02 7.223704103820317857e-02
2.825662039641136380e-01 5.296927901647674464e-01 1.362766145810795138e+00 -3.746591724562006818e-03 4.522326106176399046e-02 -2.461124036851288638e-02 1.646315245062670574e-01 2.902221957154113019e-01 -1.996457276129846303e-01 -1.847583970919166457e-02 -2.771648567728522694e-02 7.782252796767295810e-02
2.912021270532200723e-01 5.443871300805410707e-01 1.350051957408910264e+00 -4.723309708687199390e-03 4.329831416808885280e-02 -2.057789042775334809e-02 1.806707203330676637e-01 2.972875654420880642e-01 -3.088196592598067003e-01 -2.059111692111534678e-02 -4.926343424165466334e-02 8.350673281541769188e-02
3.006456011129237660e-01 5.594073451629475446e-01 1.332579455823946990e+00 -5.801998556102723817e-03 4.034555394959328523e-02 -1.626822432003997843e-02 1.968542543660470878e-01 3.032210847712309421e-01 -3.899989700332608389e-01 -2.255480056903942654e-02 -6.883066843553217740e-02 8.887543756312656085e-02
3.109113062280229323e-01 5.746964760021976426e-01 1.312292142594244870e+00 -6.975234017776091658e-03 3.648748023473074448e-02 -1.176330366147131101e-02 2.134655193990532274e-01 3.079952244196213496e-01 -4.214512468255177668e-01 -2.437310264299441184e-02 -8.547840701443995548e-02 9.131935217984209208e-02
3.219707635233221010e-01 5.901753416602090185e-01 1.290758454564669533e+00 -8.198394734430266076e-03 3.249530881991023745e-02 -7.399111608804976800e-03 2.285858815374689212e-01 3.108140803254402229e-01 -4.398668631878632773e-01 -2.455317596175937700e-02 -7.421783340936544127e-02 8.325505019253799655e-02
3.337539672162327387e-01 6.057476557234660053e-01 1.268771963660878299e+00 -9.428968009267178416e-03 2.904648331735333253e-02 -3.407399634079938053e-03 2.424475510052988558e-01 3.117518730280768868e-01 -4.395826083492199166e-01 -2.466965796317934292e-02 -6.374391497654638417e-02 7.641912541237437517e-02
3.461734860922893176e-01 6.213184076589227667e-01 1.246310240481937059e+00 -1.068182479178645360e-02 2.562592465793770563e-02 2.588101417803283059e-04 2.540534739838534728e-01 3.107923397495664930e-01 -4.588624918709584000e-01 -2.544396807781176828e-02 -7.307065909703819306e-02 7.023441955437573214e-02
3.591404575425068968e-01 6.367991345819885574e-01 1.223339804801593989e+00 -1.198100422390196637e-02 2.168492590435188230e-02 3.490354100044238718e-03 2.642937419413052824e-01 3.081775952014561004e-01 -4.599469547497180844e-01 -2.652231058617028625e-02 -8.455971681158645781e-02 5.903667025346932828e-02
3.725707020866266261e-01 6.521118363692419706e-01 1.200474865702212623e+00 -1.333073417153146992e-02 1.720276954336310768e-02 6.201322980312222455e-03 2.725371586613547503e-01 3.041133362563789855e-01 -4.546489368875573089e-01 -2.746610082549700432e-02 -9.471807231398811366e-02 4.941010710999938632e-02
3.863622329762749774e-01 6.671871256308440357e-01 1.178384144328879168e+00 -1.472437404576460232e-02 1.224389807195488955e-02 8.465633258412298690e-03 2.786906162023877753e-01 2.987129607382922325e-01 -4.289964643381704024e-01 -2.827881687903232091e-02 -1.036293604533426171e-01 4.116917147474521976e-02
4.004027984094256642e-01 6.819590214147117635e-01 1.158365444368155472e+00 -1.615328075655026938e-02 6.838873336906342755e-03 1.037819411132172472e-02 2.824334429658320600e-01 2.920008752987572342e-01 -3.717961506416566642e-01 -2.887695310449611696e-02 -1.125641832473480708e-01 3.533812185981827919e-02
4.145555909172591313e-01 6.963684421688411952e-01 1.141561580432135070e+00 -1.760924780274437246e-02 1.016342601900616094e-03 1.202291299353330442e-02 2.831300242364407915e-01 2.842375323937125775e-01 -3.004174750309444031e-01 -2.936132509909409813e-02 -1.203305741469138795e-01 3.045470295292129759e-02
4.286592969617055715e-01 7.103669303091795229e-01 1.128575279010919141e+00 -1.908345380574216071e-02 -5.059587740113950100e-03 1.345136772655600339e-02 2.804385639233327732e-01 2.755843007710010450e-01 -2.191052411713299564e-01 -2.960671053252805426e-02 -1.227046611237124357e-01 2.668662643832336520e-02
4.425380786189379578e-01 7.239099296188606925e-01 1.120082596249857954e+00 -2.056058781140877173e-02 -1.114811292946192578e-02 1.475775092109800866e-02 2.741167953072791708e-01 2.660286524368685179e-01 -1.206907245538385437e-01 -2.947875632286764414e-02 -1.208379020859950970e-01 2.556963217385949810e-02
4.560233541891799414e-01 7.369719021673835080e-01 1.115673154038605341e+00 -2.202989033531794691e-02 -1.702920888375227329e-02 1.594099330995165861e-02 2.647537736247032036e-01 2.563623967633439915e-01 -5.575042712229066888e-02 -2.929349901491254057e-02 -1.144112916055656376e-01 2.176323538425257303e-02
4.689909821142245194e-01 7.495625714618268098e-01 1.112968141418006596e+00 -2.348187034008583640e-02 -2.239777741488385709e-02 1.696707517836728782e-02 2.535153879154478096e-01 2.472000559936488318e-01 -5.246291403796687208e-02 -2.878612398920970053e-02 -1.003431730963348784e-01 1.928210696371877170e-02
4.813258789016581218e-01 7.616802379670584155e-01 1.110767972931937297e+00 -2.490781788530203530e-02 -2.709357947812738796e-02 1.788752175011395010e-02 2.394914300900775339e-01 2.374495543312516721e-01 -3.556908575342011825e-02 -2.825222273807912604e-02 -8.749961242304364617e-02 1.753720999000368125e-02
4.928889640013461304e-01 7.732933365243446211e-01 1.109919641466736717e+00 -2.631159669001304977e-02 -3.127397958863649408e-02 1.869527281953033832e-02 2.226745503094403333e-01 2.270251050514039970e-01 1.592827663786745840e-03 -2.789922361691171693e-02 -7.972287262738582403e-02 1.477513452102867907e-02
5.035538962926799922e-01 7.843754218573034676e-01 1.111088243129589648e+00 -2.769701146013909404e-02 -3.508301635214130382e-02 1.938181366610019357e-02 2.035958008650481932e-01 2.162194879520320523e-01 4.510256113314671522e-02 -2.751768513752863438e-02 -7.264449657186988762e-02 1.268823842548644047e-02
5.132108274048646779e-01 7.949084913375827899e-01 1.114605792907020776e+00 -2.906285324440301132e-02 -3.855372826965484251e-02 1.997768438059183832e-02 1.823823248556794563e-01 2.050722935668832514e-01 9.554480179994366551e-02 -2.711632070408960538e-02 -6.618935942089368418e-02 1.114787379405979273e-02
5.217515208776399849e-01 8.048740931566188417e-01 1.120939503404764226e+00 -3.040745220888300265e-02 -4.173452823260367928e-02 2.052744053061496265e-02 1.589678658264198075e-01 1.935244573084763386e-01 1.577389794112089016e-01 -2.666801146692317215e-02 -6.104692446849265680e-02 1.084262658007611665e-02
5.290771895501386046e-01 8.142565207812383354e-01 1.130463197120427310e+00 -3.172958887205127448e-02 -4.466868397380920064e-02 2.106874846218887917e-02 1.338037412850650865e-01 1.817460415450160016e-01 2.231414491772096276e-01 -2.621783021163918634e-02 -5.632324159036840305e-02 1.080971810666585785e-02
