1.000000000000000000e+00 -6.362437416349100983e-02 1.092668989261474238e-01 1.323706216711915684e-01 -3.866881968936790315e-02 -3.144532238043419581e-02 1.300377478087487160e-01 7.185692255461448297e-02 -1.144634012862194711e-01
1.000000000000000000e+00 1.030935944623257439e-01 1.375210541307594625e-01 -9.747991181414806042e-03 -9.770844774442577485e-02 -2.817231907078645778e-02 -9.229686433959010186e-03 3.630613432016064485e-02 -9.236283635742555467e-03
1.000000000000000000e+00 -2.866596749984257758e-02 -9.990694350910604704e-02 -7.114727943036114333e-02 -1.168330828799186150e-01 2.404134274891716119e-02 -7.706871395858899167e-03 6.524796892826693895e-02 1.031694573711769251e-02
1.000000000000000000e+00 2.585690170304879437e-02 3.037093131807622540e-02 -8.223868164722848706e-02 1.903535267834985736e-02 4.031476499414117509e-02 -5.044089467365416024e-02 -3.132080772349780939e-02 -1.215593505718767092e-01
1.000000000000000000e+00 8.519926957144899338e-02 -1.122909911871567204e-02 -4.339312216694178603e-02 -3.148683019308194664e-02 -5.212219860043409980e-02 -1.365659774783450353e-01 -9.523971945532061500e-02 -1.373097553804628057e-01
1.000000000000000000e+00 6.154867992401519966e-02 -1.712500074491334345e-01 -4.470354569354145768e-02 -4.941697247101014406e-02 1.744817077874761813e-01 -7.394570602269555371e-02 6.239484053540950842e-02 8.423173382045059943e-02
1.000000000000000000e+00 -6.078950973757461101e-02 -1.525230307125906640e-02 1.669472637703230955e-01 -5.017938988149054508e-02 -1.357473041706540665e-03 2.230347724638766932e-02 9.544722932341685034e-03 1.023600210102453278e-01
1.000000000000000000e+00 4.473957559731871897e-02 5.100143500008902375e-02 1.799645264622512161e-02 -8.643012709569329599e-02 8.024442987971161512e-02 -7.774948671760317787e-02 -7.230092934532604543e-02 1.261748831678953606e-03
1.000000000000000000e+00 -3.293800660602565905e-02 -5.055957565891711081e-02 4.282675024614466391e-02 8.697908022213048096e-02 -1.073868240331604662e-01 -1.542522554767273846e-01 1.178879726364907565e-01 1.243128051742766783e-02
1.000000000000000000e+00 -1.247905704951406125e-01 -5.058098280271298292e-02 1.210865387985537722e-01 6.843333870717807632e-02 7.644591476639836514e-02 -3.696230105216222889e-02 -3.199334875356753954e-02 -1.215589609267979897e-02
1.000000000000000000e+00 4.374689730878876526e-02 -2.931966740721156026e-02 2.386300628825242104e-02 1.585613039463844298e-02 -2.465315344686939622e-02 2.395757414749295766e-03 -6.017744409059263416e-02 9.996631835689973045e-02
1.000000000000000000e+00 -1.388091516881350589e-03 1.164770910008222464e-02 4.003065109191201315e-02 2.015760170317445685e-02 -2.657773003048907040e-02 -2.871362083098018964e-02 1.166014234849529763e-01 -8.625596939473229030e-02
