3.686915145095499002e-01 1.003933427774190257e+00
1.304740073199902817e+00 1.072928768662394283e+00
1.346137458609653059e+00 1.019157192678644908e+00
1.321975635795475723e+00 1.012490310979690777e+00
1.236602668055301946e+00 9.610402087486835665e-01
1.011660186110445059e+00 7.998649862092948037e-01
6.349697491527022120e-01 4.477342107393806891e-01
6.349697491527022120e-01 4.477342107393806891e-01
6.349697491527022120e-01 4.477342107393806891e-01
6.349697491527022120e-01 4.477342107393806891e-01
6.349697491527022120e-01 4.477342107393806891e-01
6.349697491527022120e-01 4.477342107393806891e-01
6.349697491527022120e-01 4.477342107393806891e-01
6.349697491527022120e-01 4.477342107393806891e-01
6.349697491527022120e-01 4.477342107393806891e-01
6.349697491527022120e-01 4.477342107393806891e-01
6.349697491527022120e-01 4.477342107393806891e-01
5.482057824016620673e-01 5.578638107813165270e-01
6.593986014042184651e-01 6.910815990972122291e-01
7.412877928480052780e-01 6.572277226639120506e-01
7.331196891351356992e-01 6.456893938031886826e-01
7.170399566114826762e-01 6.336782638403053447e-01
7.267593259611944134e-01 6.463309972226684019e-01
7.228668676645134683e-01 6.558916144993168773e-01
7.246149837315164488e-01 6.722964885481630404e-01
7.247840088442435436e-01 6.744489314627809540e-01
7.137764653020474137e-01 6.730846149158378200e-01
7.174740277389087817e-01 6.810460222103793537e-01
7.070016502336731179e-01 6.838459342115856820e-01
7.090009952222312561e-01 6.922229579335252847e-01
7.087749995094900779e-01 6.991755006026350028e-01
7.020905371853628507e-01 7.046103360326912979e-01
7.084116082254208191e-01 7.080955173260539137e-01
6.947467851672947114e-01 7.034708450643382127e-01
6.934246515502359154e-01 7.191484226715680883e-01
6.925148322098542142e-01 7.203958652487152392e-01
6.898234856911247270e-01 7.339091627626540548e-01
6.853870994619972734e-01 7.249641957052035401e-01
6.821730016708570377e-01 7.287065851966524344e-01
6.771695249929731153e-01 7.305134429287789555e-01
6.753180368081802554e-01 7.352881574497560635e-01
6.715468507898859629e-01 7.341702949496740072e-01
6.672533677071527114e-01 7.351212588532468617e-01
6.669092390955076999e-01 7.411139047396132495e-01
6.613285386730812787e-01 7.353454456257461080e-01
6.539288226147936811e-01 7.346900315213280575e-01
6.499180091936512804e-01 7.408593301729043956e-01
6.435521560575193645e-01 7.289335534074906642e-01
6.436031462363638322e-01 7.325860712334053559e-01
6.412117366258699436e-01 7.364354738022356184e-01
6.356812950618265790e-01 7.370937361955384182e-01
6.290417147945579490e-01 7.293797818814944378e-01
6.290417147945579490e-01 7.293797818814944378e-01
6.290417147945579490e-01 7.293797818814944378e-01
6.290417147945579490e-01 7.293797818814944378e-01
6.290417147945579490e-01 7.293797818814944378e-01
6.290417147945579490e-01 7.293797818814944378e-01
6.290417147945579490e-01 7.293797818814944378e-01
6.290417147945579490e-01 7.293797818814944378e-01
6.290417147945579490e-01 7.293797818814944378e-01
5.996735129487217320e-01 7.325167025995875658e-01
5.825239546889158238e-01 7.487211473824169072e-01
5.773376237934262356e-01 7.421751077678201414e-01
5.733898178590683958e-01 7.416871291474624872e-01
5.648344985765750836e-01 7.426152529657713552e-01
5.774671521576807409e-01 7.267403279235706837e-01
5.634416500582838383e-01 7.292452383421081930e-01
5.631165331451064571e-01 7.274753894693640754e-01
-3.954639161673062508e-01 7.278253685120352756e-01
-3.954639161673062508e-01 7.278253685120352756e-01
-3.954639161673062508e-01 7.278253685120352756e-01
-3.954639161673062508e-01 7.278253685120352756e-01
8.365135878350582477e-03 5.871131614634743645e-01
3.589510516274951324e-01 6.022336557434233573e-01
4.696715915261870378e-01 6.764217741631199932e-01
5.229435223462862714e-01 6.957048225730039226e-01
5.202930921414201659e-01 6.929831106497538196e-01
5.051284239355507966e-01 6.825468831356787947e-01
5.099581865293297822e-01 6.854107210553535001e-01
4.984718634262760295e-01 6.755859844256297819e-01
4.955125632727774843e-01 6.717106195327328111e-01
4.954269997017876626e-01 6.711576893995658821e-01
4.910118930371323298e-01 6.664375484533004990e-01
4.876366347599923601e-01 6.643102091443695567e-01
4.749587635049741796e-01 6.484327113237803308e-01
4.700120187050129128e-01 6.421246186507750808e-01
4.605893779144411004e-01 6.317373523095920484e-01
4.618737880201521095e-01 6.345116646096610191e-01
4.512019682794904396e-01 6.157469055483809628e-01
4.510181924294028311e-01 6.176522618970328171e-01
4.464139903882154981e-01 6.119929691195712396e-01
4.455308853945305070e-01 6.188992703602541612e-01
4.355002889429314128e-01 5.982299466527829512e-01
4.295478641554194010e-01 5.889416358665193751e-01
4.274259334222061391e-01 5.854554217812152350e-01
4.203848302533977899e-01 5.780823306514777382e-01
4.143134850670006086e-01 5.694521513838688431e-01
4.095838001983745924e-01 5.580957532393371334e-01
4.074285364047170455e-01 5.575879425439149717e-01
4.014254355885026326e-01 5.419992721439177430e-01
3.975200721345917287e-01 5.375883636169588309e-01
3.947600480439635851e-01 5.295290350660287748e-01
3.903083188720790631e-01 5.202517035154304859e-01
3.868988562833590716e-01 5.173977186794446181e-01
3.774629789581091521e-01 5.063621785485347138e-01
3.744393033308766050e-01 5.037420153330780526e-01
3.750697286674034014e-01 5.049752740002214635e-01
3.689603403751561261e-01 4.909401778535358307e-01
3.632628224536040284e-01 4.797745572588059670e-01
3.578655194386888283e-01 4.657809811972942193e-01
3.521468348856764408e-01 4.594562120958058382e-01
3.448399744427389502e-01 4.417781104146987770e-01
3.462864015346241997e-01 4.489951860015022334e-01
3.446307961624451299e-01 4.418626781350653010e-01
3.400272789322383860e-01 4.375275571114750628e-01
3.336359143962070450e-01 4.273843762596820084e-01
3.291336333766231581e-01 4.163947335845312181e-01
3.241565641335855674e-01 4.021795723703133207e-01
3.276162912411343942e-01 4.134659600305568561e-01
3.204808404277894041e-01 4.045649837657135928e-01
3.180984856759730417e-01 3.974974805862281357e-01
3.176424702519520804e-01 3.953448551735838090e-01
3.146986251625345510e-01 3.854357312715106509e-01
3.178617445861711133e-01 3.820283375393241365e-01
