1.000000000000000000e+00 -3.129049713179244546e-02 2.698080572481537320e+00 -5.332668591830729277e-01 -9.697175910733048243e-02 -1.711882416447724306e-04 1.556858954628801209e-02 -7.378230813506800496e-03 -9.247411668739683940e-03 -1.164317192891060337e-01 -9.972610009171998038e-03 2.997034065257152546e-01 -1.094650658387029971e-03 2.078270532623836212e-03 -2.749551304979581001e+00 4.647439959573609891e-01
1.000000000000000000e+00 1.541098554035442048e+00 -1.643432484909014279e-01 -6.590996852852173404e+00 1.456918674714410278e+00 3.605558995969485037e-02 -3.236364693489067523e+00 -1.657696572220765108e-01 -2.711507912473051007e+00 -1.236296320063935417e+00 1.178678937230167811e+00 5.906612432512409860e+00 -1.138262827019785384e+01 -4.144219635848298999e+00 9.894584733516996948e+02 2.524613946632889849e+01
1.000000000000000000e+00 1.438242921362327918e-02 -3.978600357353782035e-01 -6.586693549381239521e-03 2.469916112882589720e-01 3.482792506730345797e-03 -5.591302669817433957e-01 -3.654047406927074179e-03 -8.558277322511892438e-01 -2.255719905703120476e-01 1.801197059039847392e+00 4.023046898369344038e-01 -4.817616226576142413e-01 -2.598351167636852102e-02 7.894892952435622613e-01 1.249772465234425534e+00
1.000000000000000000e+00 1.288341713446361503e+01 -8.797185059246825034e+00 -2.020892289821610621e+00 1.636646996165730883e+01 9.320068835760993986e-01 -7.058037266362434003e+00 -2.527129600796177655e+00 -1.023571785836195236e+00 -2.895528443656230166e+01 1.462589147516210346e+02 2.496878048435387498e+01 -1.512431293919460096e+01 -4.384348911227386458e-01 1.371642298455188147e+01 1.765957428512874401e+02
1.000000000000000000e+00 2.067772908356149131e-01 -3.859132374248019026e+00 -3.168173611454320748e-01 2.490465151187650217e-01 3.225432045267977998e-01 -4.959473541268708097e+00 -3.932518994294747494e-01 -8.047277862913827517e-01 -3.407775542561348736e+00 1.415313359236355595e+01 3.402437667647618458e+00 -8.145145844259449319e+00 -8.102057922474612539e+00 3.459122785509930686e+00 3.207465267557231547e-02
1.000000000000000000e+00 1.631270365328031602e+00 -5.340434882687418172e-01 -8.130962185945252996e-01 4.666765301699737356e-01 1.254053241152714993e+00 -4.225887718215321498e-01 -2.764151146812738880e-01 -4.061609360906181188e+00 -1.509572394153029906e+00 8.290070604047810932e+00 5.210482539426095627e-01 -2.024501231426823367e+00 -3.600288919414429412e-01 7.201341568384051151e+00 3.381324245105716386e+00
1.000000000000000000e+00 8.348035067960341005e-01 -5.726121745741297175e-01 -1.014672028226233147e+00 2.724818653316954942e-01 1.066355974073106422e-01 -2.790504143358076394e+00 -6.187462556973822858e-01 -1.204767821978661280e+00 -6.422622575562408898e-01 1.327723006843948284e+00 7.880843809547736223e-01 -6.359578804248027240e-01 -1.288425945077346091e-01 1.655819531843397030e+00 5.355139133365701687e-01
1.000000000000000000e+00 7.448306495890589796e-01 -1.487344292310344152e+00 -6.183282810095001025e-01 9.672895974342438086e-01 1.435834727538783662e-01 -6.770043790110842341e-01 -8.791698743991265275e-01 -4.136110161440236799e-01 -1.522337497208795520e-01 8.669445236026890322e-01 1.992622587326176309e-01 -4.022538232519228818e-01 -2.901638852708706140e-01 1.055813205172603020e+00 5.448634157163078084e-01
1.000000000000000000e+00 2.760912537311417392e-01 -2.996945897085177446e+00 -4.021228220490765670e-01 3.064494405300340896e-01 3.037403390407640916e-02 -1.152469185289555637e-01 -1.261442547961886262e-01 -1.435587118097211956e+00 -8.055969732834680208e-01 1.197749097717561551e+00 3.142225137511525102e-01 -1.137106450940370106e+00 -2.703873184423472575e-01 1.270663354535110701e+00 3.377146246249776440e-01
1.000000000000000000e+00 2.421059152156852801e-01 -4.203635253529202642e-01 -5.175696441277255477e-01 4.209132845852053828e-01 1.862163921482063167e-01 -2.108653322418575227e-01 -1.207705608508963108e-01 -1.057122081722501106e+00 -1.684700409316732816e-01 8.168243944187792982e-01 5.954475693653837887e-01 -5.608355416506649593e-01 -3.099976243489409589e-01 1.199463616517423281e+00 4.966529301009903197e-01
1.000000000000000000e+00 3.763057603383510585e-01 -1.746944873812621868e+00 -2.640959747199517427e+00 7.888259684613880829e-01 1.338312998852043412e-01 -3.062732608114454580e-01 -1.507162284015054476e-01 -1.755592828968098207e+00 -9.933120251365984421e-01 9.979082065761939457e-01 2.022944368254284697e+00 -4.496050834781794570e-01 -3.905061170638203794e-01 1.536041514905005068e+00 6.585598989352435817e-01
1.000000000000000000e+00 3.718738329592968794e-01 -7.719780979590246117e-01 -3.411154401720798979e-01 5.138176440583576143e-01 4.606215908399608622e-02 -3.145289484445010775e-01 -2.319240454822128483e-01 -9.834384039231728325e-01 -3.961606341151630573e-01 1.039087180100930485e+00 1.311960740883103771e+00 -2.659477067648454152e-01 -5.069026499996395208e-01 1.466754315660108610e+00 3.649282207291926761e-01
1.000000000000000000e+00 6.538304157048409060e-01 -9.192525327109306588e-01 -1.035249942692459513e+00 2.302331116992830107e-01 1.118241799725625402e-01 -1.331284295555860586e+00 -1.952617589808093856e-01 -1.695212631850589569e+00 -3.663608222007625481e-01 1.437966921447492830e+00 1.054111800914049546e+00 -6.166436172882966416e-01 -2.932921092156491882e-01 1.038715290330825658e+00 1.637413606730173665e-01
1.000000000000000000e+00 1.219049778101416320e-01 -1.176934282927318165e+00 -3.998499993242046746e-01 3.456872951656881909e-01 5.646685754644987371e-02 -2.620125085790311892e-01 -1.276555870704592921e-01 -5.295075548474270644e-01 -3.090435912949626718e-01 3.605952434817470964e-01 -2.552947321895039125e-03 -3.047881198794511470e-01 -1.396523542339449808e-01 9.079071834283976017e-01 4.273616167471622762e-01
1.000000000000000000e+00 3.287807822828229809e-01 -5.341381353854585123e-01 -2.468155094343819078e-01 2.802340951478907716e-01 1.101675251993153998e-01 -2.399528486111080494e-01 -7.927827926974512218e-01 -7.663472771335695377e-01 -5.111231806674382261e-01 1.360772931431302402e+00 3.370480807423275049e-01 -6.750428802379294657e-01 -1.932650808749272198e-01 6.443791410373322925e-01 5.393097925515661917e-01
1.000000000000000000e+00 4.353043179841928900e-01 -1.182033842571239557e+00 -3.291296153018630766e-01 5.313728086213593826e-01 1.383084826461123407e-01 -4.356113348462650747e-01 -6.986374618571272732e-01 -1.053007082610952994e+00 -7.989118106879807002e-02 2.677953230143563790e+00 3.610639029120469856e-01 -7.936250816494394567e-01 -2.922515765158645862e-01 6.512399073297137075e-01 3.381175149251690049e-01
1.000000000000000000e+00 2.703438423141930058e-01 -1.018223135398580670e+00 -3.100277607968996429e-01 2.790342193315749619e-01 4.744495208953183885e-02 -3.017029304200227746e-01 -1.851241806515369626e-01 -3.200876212092922946e-01 -8.475582892428976112e-02 2.434073813314103496e-01 2.509944607654820969e-01 -1.647932057675753903e-01 -1.723772095897498635e-01 5.775841305675889492e-01 4.340226455816486584e-01
1.000000000000000000e+00 1.896872674573868989e-01 -1.023617901559964238e+00 -4.463779040422421462e-01 2.333902035068988745e-01 1.002417381457283707e-01 -2.032766307228020819e-01 -1.295772489232935865e-01 -1.389758692611596347e+00 -2.790186894204009782e-01 4.688303152705146637e+00 3.914759177911156240e-01 -3.862549147412316364e-01 -4.766050504934575271e-01 3.934288354880742800e-01 2.732899248326520758e-01
1.000000000000000000e+00 1.534583270052605475e-01 -6.261153807246244707e-01 -4.859190373915021621e-01 1.582786631895448104e-01 9.150018936513705514e-02 -4.378677027283718326e-01 -1.570068446990261490e-01 -3.133528023870841839e-01 -2.430481341268323492e-01 5.266036010140900947e-01 5.694323323488753585e-01 -2.076879522679108137e-01 -3.740670833349255681e-03 5.745037326622042251e-01 1.005870015608433532e-01
