4.106441053037364619e-01 4.110553575216460698e-01
4.110438953343347190e-01 4.116302561091945700e-01
4.120356750678393909e-01 4.115632653111198080e-01
4.119214948645775198e-01 4.119665017812623731e-01
4.117180017289420735e-01 4.119538547489814406e-01
4.123778490148442555e-01 4.115417310093261172e-01
4.117745619117587630e-01 4.117417362202632214e-01
4.126806755572363650e-01 4.123046348373043402e-01
4.125644896122054872e-01 4.132498616371944600e-01
4.133447168103258629e-01 4.138860759490723407e-01
4.140156241273013071e-01 4.143505222424219703e-01
4.144959777614128371e-01 4.165081453437082804e-01
4.148594028948735524e-01 4.168369712114108339e-01
4.151334819827787737e-01 4.177212621309375762e-01
4.160891724387837387e-01 4.173381632378768691e-01
4.163796522778172582e-01 4.178589189417719063e-01
4.171351146161962897e-01 4.185825612621927316e-01
4.170983227855306619e-01 4.195770126322034832e-01
4.167791874001702257e-01 4.204493406746439566e-01
4.169409727223152284e-01 4.204898824147420000e-01
4.167783762010127124e-01 4.212173845591650201e-01
4.173413965174205265e-01 4.217028948258149668e-01
4.180481932893335695e-01 4.222866825320815143e-01
4.185308796444185964e-01 4.226002111139943174e-01
4.198331650568236095e-01 4.227764218839656363e-01
4.207176833339199007e-01 4.247573582128387204e-01
4.211027185452225763e-01 4.255572481539424134e-01
4.216363570905758418e-01 4.260496664674505163e-01
4.230831462583766189e-01 4.261649618773685755e-01
4.229553660661894421e-01 4.266814413895803626e-01
4.232415550752107181e-01 4.267960887670530501e-01
4.227467484401290498e-01 4.277031701062945501e-01
4.234469843361793329e-01 4.289098954219028315e-01
4.240540997186045269e-01 4.295257476886888415e-01
4.238154882029079307e-01 4.296721857453563165e-01
4.244836176514931725e-01 4.304832059438514769e-01
7.870332768808492307e-01 -1.766187889920574960e+00
1.262056525260866202e+00 -1.210678718699352396e+00
1.797814974634345031e+00 -4.683635833485011446e-02
1.547633229522377141e+00 9.569494416934014591e-01
1.088429212545077629e+00 1.007919068816709895e+00
8.040495253502935036e-01 8.904816701548505797e-01
6.684925085279556090e-01 7.919674254227047072e-01
5.980293106524493529e-01 7.482172665517545784e-01
5.830774591360481374e-01 7.358414275984950237e-01
5.612491366094632950e-01 7.253432070900475148e-01
5.509548748368169324e-01 7.129117160695279676e-01
5.514563823523044306e-01 7.132627378690284958e-01
5.516177537904398687e-01 7.132448474908013036e-01
5.517293003654314409e-01 7.144920552861246943e-01
5.511975695768794870e-01 7.153903135484616094e-01
5.510405540236145150e-01 7.154643439527763604e-01
5.518045415484708061e-01 7.158335368188172287e-01
5.523621891081849089e-01 7.159087175566315464e-01
5.530168676522185800e-01 7.167570335208833798e-01
5.536134215303435413e-01 7.171935615908627826e-01
5.542384063557426188e-01 7.182779028151469181e-01
5.535605413081976511e-01 7.186418034101783592e-01
5.527134476725975576e-01 7.193913463240151351e-01
5.535610460726920756e-01 7.192995145751009956e-01
5.544855140247559877e-01 7.199217993888347156e-01
5.554537775061808569e-01 7.209853905782618311e-01
5.558925870494948462e-01 7.209437013588583243e-01
5.567408583075560413e-01 7.222534263137129207e-01
5.572457670281376618e-01 7.227158401034218249e-01
5.584600907590383523e-01 7.225630176848923947e-01
5.593944367852009547e-01 7.233487964653207980e-01
5.597040659169588706e-01 7.235756831874532446e-01
5.601419948848314068e-01 7.239395653492034510e-01
5.603608705653039257e-01 7.250463040367004508e-01
5.605088974648160249e-01 7.246484415370044729e-01
5.604480016317937574e-01 7.250407211413631980e-01
5.605824253910535182e-01 7.256314056996661099e-01
5.609143093000071856e-01 7.256337192315349682e-01
5.612059701555337510e-01 7.253728612419867439e-01
